Customer_Number,Attrition_Flag,Age,Date_of_birth,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
3787492158,Attrited Customer,60,5/16/1964,M,1,High School,Divorced,$80K - $120K,Blue,48,1,5,3,28930.00,0,28930.00,0.645,2251,27,0.227,0.000
3787498233,Existing Customer,48,2/12/1976,F,1,High School,Married,Unknown,Blue,36,6,4,4,14228.00,1953,12275.00,0.651,1970,51,0.645,0.137
3787499208,Existing Customer,55,4/4/1969,M,4,Post-Graduate,Married,$80K - $120K,Blue,43,6,2,4,21351.00,2517,18834.00,0.818,1887,32,0.882,0.118
3787501608,Existing Customer,41,2/20/1983,M,3,Unknown,Divorced,$80K - $120K,Blue,29,5,2,3,30733.00,1153,29580.00,0.987,3455,80,0.702,0.038
3787503033,Existing Customer,50,5/14/1974,F,2,Uneducated,Married,Unknown,Blue,34,5,3,2,23381.00,905,22476.00,0.645,4357,73,0.521,0.039
3787503933,Attrited Customer,48,2/24/1976,F,4,Graduate,Unknown,Less than $40K,Blue,36,5,2,2,2700.00,2480,220.00,0.686,2396,49,0.531,0.919
3787503933,Attrited Customer,48,2/24/1976,F,4,Graduate,Unknown,Less than $40K,Blue,36,5,2,2,2700.00,2480,220.00,0.686,2396,49,0.531,0.919
3787504908,Existing Customer,58,2/10/1966,M,3,High School,Married,$60K - $80K,Blue,46,5,3,2,8184.00,1205,6979.00,0.965,2140,49,0.690,0.147
3787506858,Existing Customer,47,8/21/1977,F,2,Uneducated,Married,Unknown,Blue,35,2,1,1,15155.00,1287,13868.00,0.868,7724,79,0.580,0.085
3787510458,Existing Customer,52,3/6/1972,M,2,Post-Graduate,Single,$80K - $120K,Blue,40,6,1,3,8695.00,1407,7288.00,0.634,2030,58,0.706,0.162
3787511702,Existing Customer,35,8/25/1995,F,3,Graduate,Single,Less than $40K,Blue,27,3,3,3,2664.00,0,2664.00,0.731,3906,74,0.574,0.000
3787511883,Existing Customer,51,3/20/1973,F,3,High School,Single,Less than $40K,Blue,39,5,2,1,4038.00,1237,2801.00,0.610,4188,68,0.545,0.306
3787513008,Existing Customer,60,1/13/1964,F,1,Doctorate,Single,Unknown,Silver,48,1,2,1,34516.00,1542,32974.00,0.603,7443,98,0.556,0.045
3787514283,Existing Customer,36,7/5/1988,F,0,Unknown,Married,Less than $40K,Blue,24,4,3,2,2570.00,2230,340.00,0.686,1755,42,0.448,0.868
3787515258,Attrited Customer,36,2/25/1988,M,3,College,Married,$120K +,Blue,24,2,2,3,11316.00,1599,9717.00,0.713,2595,49,0.361,0.141
3787516683,Existing Customer,50,6/15/1974,M,3,Graduate,Single,$60K - $80K,Blue,38,4,1,1,10762.00,703,10059.00,0.548,4509,71,0.543,0.065
3787517958,Existing Customer,49,3/19/1975,F,1,Uneducated,Unknown,Less than $40K,Blue,38,6,2,1,3343.00,1820,1523.00,0.727,4507,63,0.703,0.544
3787519533,Existing Customer,26,1/5/1998,M,0,College,Single,Unknown,Blue,13,6,3,2,2347.00,0,2347.00,0.863,2595,56,0.333,0.000
3787523658,Existing Customer,47,4/29/1977,F,1,Uneducated,Married,Less than $40K,Blue,36,6,3,3,2245.00,1503,742.00,0.754,3344,54,0.543,0.669
3787524558,Existing Customer,34,1/21/1990,F,3,College,Married,Less than $40K,Blue,23,3,3,3,2164.00,1176,988.00,0.835,5075,71,0.868,0.543
3787525458,Attrited Customer,40,5/26/1984,M,3,Uneducated,Married,$80K - $120K,Blue,29,3,2,3,3616.00,1151,2465.00,0.687,820,21,0.750,0.318
3787527033,Existing Customer,56,5/28/1968,F,2,Graduate,Married,Less than $40K,Blue,45,4,3,3,2665.00,1844,821.00,0.554,1880,58,0.758,0.692
3787528383,Attrited Customer,49,1/21/1975,M,3,Uneducated,Married,$120K +,Blue,38,2,3,3,8549.00,0,8549.00,1.023,9192,77,0.791,0.000
3787529808,Existing Customer,41,1/2/1983,F,2,Graduate,Single,Less than $40K,Blue,30,3,2,2,3028.00,2270,758.00,0.804,4727,78,0.660,0.750
3787533408,Existing Customer,38,8/22/1986,M,1,Graduate,Single,$80K - $120K,Blue,27,6,2,5,26372.00,1365,25007.00,1.394,2291,56,1.000,0.052
3787539708,Attrited Customer,41,6/16/1983,F,5,Unknown,Married,$40K - $60K,Blue,30,5,2,3,1588.00,0,1588.00,0.634,2561,61,0.649,0.000
3787542933,Existing Customer,41,7/23/1983,M,4,Post-Graduate,Married,$40K - $60K,Silver,30,6,3,3,16386.00,2236,14150.00,1.004,3293,66,0.833,0.136
3787547058,Existing Customer,44,1/18/1980,F,3,Unknown,Single,Less than $40K,Blue,33,6,2,3,1724.00,0,1724.00,0.669,4768,80,0.860,0.000
3787549458,Existing Customer,48,6/25/1976,M,4,Graduate,Married,$60K - $80K,Blue,37,1,2,3,7298.00,2517,4781.00,0.838,7973,88,0.692,0.345
3787550604,Existing Customer,9,6/27/2013,M,3,Graduate,Married,$80K - $120K,Blue,31,3,2,2,9959.00,1946,8013.00,0.725,15594,114,0.676,0.195
3787552008,Existing Customer,44,8/8/1980,M,3,Graduate,Unknown,$80K - $120K,Blue,33,3,3,3,34516.00,0,34516.00,0.483,1120,27,0.350,0.000
3787553133,Existing Customer,37,5/3/1987,M,1,Graduate,Single,$40K - $60K,Blue,27,5,3,4,3851.00,1695,2156.00,0.717,2349,61,0.968,0.440
3787557333,Existing Customer,48,1/22/1976,F,3,College,Single,Less than $40K,Blue,38,3,3,4,7326.00,1710,5616.00,1.171,1852,62,1.000,0.233
3787560933,Existing Customer,51,1/12/1973,M,2,Graduate,Married,$40K - $60K,Blue,40,5,1,2,12240.00,1566,10674.00,0.539,1422,26,0.529,0.128
3787567383,Existing Customer,52,4/19/1972,F,4,Graduate,Married,Unknown,Blue,42,5,3,2,1816.00,0,1816.00,0.664,4957,78,0.773,0.000
3787568808,Existing Customer,45,2/21/1979,F,4,Post-Graduate,Single,$40K - $60K,Blue,35,3,5,2,1850.00,621,1229.00,0.682,4234,74,0.682,0.336
3787573983,Existing Customer,50,2/4/1974,F,1,Graduate,Married,Less than $40K,Blue,41,4,2,3,8589.00,685,7904.00,0.858,3553,63,0.909,0.080
3787575558,Existing Customer,53,2/13/1971,M,2,Post-Graduate,Married,$80K - $120K,Blue,43,4,2,4,4039.00,1397,2642.00,0.396,1494,36,0.286,0.346
3787578558,Existing Customer,42,1/2/1982,M,3,Graduate,Single,$60K - $80K,Blue,33,3,1,3,7328.00,936,6392.00,0.689,4518,79,0.795,0.128
3787580883,Existing Customer,35,4/18/1989,M,2,Uneducated,Married,$120K +,Blue,26,3,3,4,2944.00,1596,1348.00,0.737,2070,44,0.467,0.542
3787583808,Existing Customer,41,3/14/1983,M,3,Post-Graduate,Married,$60K - $80K,Blue,34,4,2,2,2624.00,1319,1305.00,0.768,4189,74,0.609,0.503
3787587413,Attrited Customer,52,5/17/1972,F,1,Graduate,Married,Less than $40K,N/A,42,1,5,3,1471.00,0,1471.00,0.624,2253,48,0.455,0.000
3787588308,Existing Customer,36,1/8/1988,M,3,High School,Single,$80K - $120K,Blue,28,5,3,2,1438.30,0,1438.30,1.041,3204,68,0.838,0.000
3787591983,Existing Customer,46,6/15/1978,M,2,Unknown,Unknown,$120K +,Blue,37,3,2,4,3132.00,1466,1666.00,0.689,3612,59,0.595,0.468
3787594233,Existing Customer,55,4/22/1969,M,3,Unknown,Married,$80K - $120K,Blue,47,4,2,3,3436.00,2016,1420.00,0.901,1097,33,0.833,0.587
3787597158,Existing Customer,42,8/5/1982,F,4,Graduate,Single,Less than $40K,Blue,32,3,1,2,2996.00,1992,1004.00,0.948,4463,87,0.740,0.665
3787601133,Existing Customer,42,2/8/1982,M,3,Uneducated,Divorced,$60K - $80K,Blue,34,2,1,1,2289.00,1195,1094.00,0.651,4955,83,0.627,0.522
3787603683,Existing Customer,42,5/6/1982,M,3,Graduate,Married,$80K - $120K,Blue,34,6,3,0,4562.00,2258,2304.00,0.861,3740,55,0.833,0.495
3787605783,Existing Customer,57,5/6/1967,F,3,Unknown,Single,Less than $40K,Blue,29,6,1,1,8801.00,1421,7380.00,0.568,1104,31,0.292,0.161
3787606683,Existing Customer,50,5/15/1974,M,1,Uneducated,Married,$120K +,Blue,23,5,2,1,7116.00,981,6135.00,0.858,4748,85,0.735,0.138
3787609383,Existing Customer,55,6/12/1969,F,3,Graduate,Single,Less than $40K,Blue,29,6,1,2,7361.00,1309,6052.00,0.504,1175,34,0.700,0.178
3787615683,Existing Customer,48,6/25/1976,F,3,Graduate,Divorced,Less than $40K,Blue,31,6,2,2,9816.00,0,9816.00,0.673,3489,81,0.528,0.000
3787627608,Existing Customer,58,1/2/1966,F,0,Uneducated,Single,Less than $40K,Blue,48,6,2,4,2628.00,1542,1086.00,0.930,4335,76,0.727,0.587
3787631283,Existing Customer,33,8/30/1991,M,2,Unknown,Married,$60K - $80K,Blue,25,6,3,3,6242.00,491,5751.00,1.054,2187,59,0.405,0.079
3787633983,Existing Customer,43,6/10/1981,M,2,Uneducated,Divorced,$120K +,Silver,24,4,2,0,34516.00,1938,32578.00,0.426,1215,45,0.406,0.056
3787648533,Existing Customer,47,3/17/1977,F,1,High School,Single,Unknown,Blue,40,5,4,4,8440.00,2087,6353.00,0.804,4161,74,0.644,0.247
3787653783,Existing Customer,59,8/4/1965,M,0,Graduate,Married,$60K - $80K,Blue,53,6,1,4,12554.00,2169,10385.00,0.529,1422,30,0.579,0.173
3787665183,Existing Customer,44,1/30/1980,F,2,Uneducated,Single,Less than $40K,Blue,37,5,2,3,2568.00,1875,693.00,0.578,4254,85,0.735,0.730
3787669608,Existing Customer,58,6/22/1966,F,1,Doctorate,Married,Less than $40K,Blue,48,4,2,2,1438.30,801,637.30,0.595,4223,60,0.579,0.557
3787669608,Existing Customer,58,6/22/1966,F,1,Doctorate,Married,Less than $40K,Blue,48,4,2,2,1438.30,801,637.30,0.595,4223,60,0.579,0.557
3787675383,Attrited Customer,47,8/19/1977,F,3,Unknown,Married,Less than $40K,Blue,37,1,2,2,1438.30,0,1438.30,0.749,2393,36,0.636,0.000
3787679358,Existing Customer,51,3/2/1973,M,2,Doctorate,Single,$80K - $120K,Blue,41,3,3,2,34516.00,1046,33470.00,1.001,3435,76,0.727,0.030
3787695783,Existing Customer,43,6/25/1981,M,2,High School,Divorced,$80K - $120K,Blue,33,4,3,2,3083.00,1898,1185.00,1.042,1448,30,2.000,0.616
3787696760,Existing Customer,47,3/3/1977,N/A,4,Graduate,Unknown,$40K - $60K,Blue,29,6,1,3,2636.00,1589,1047.00,0.864,3858,70,0.522,0.603
3787733883,Existing Customer,58,1/28/1966,F,3,Unknown,Married,Less than $40K,Blue,48,2,1,2,3603.00,1465,2138.00,0.630,14235,101,0.656,0.407
3787738731,Existing Customer,7,4/28/2011,F,2,Uneducated,Married,Less than $40K,Blue,27,1,2,2,2490.00,1059,1431.00,0.715,12257,101,0.772,0.425
3787757433,Attrited Customer,49,1/9/1975,F,4,Uneducated,Unknown,Less than $40K,Blue,39,6,3,2,3468.00,2517,951.00,0.746,2494,39,0.345,0.726
3787780983,Existing Customer,43,1/25/1981,M,4,Graduate,Single,$80K - $120K,Blue,32,3,2,3,8333.00,774,7559.00,0.984,3889,81,0.723,0.093
3787810233,Existing Customer,55,2/1/1969,M,2,College,Married,$80K - $120K,Blue,45,5,1,2,2929.00,2431,498.00,1.632,1903,39,0.625,0.830
3787843458,Existing Customer,44,5/8/1980,M,3,College,Unknown,$80K - $120K,Blue,35,6,1,2,6361.00,1292,5069.00,1.027,1571,38,0.520,0.203
3787859958,Existing Customer,49,2/20/1975,M,2,High School,Married,$80K - $120K,Blue,40,4,2,0,13490.00,1672,11818.00,0.799,4205,75,0.415,0.124
3787879083,Existing Customer,36,4/3/1988,M,2,High School,Single,$80K - $120K,Blue,27,5,3,3,14690.00,979,13711.00,0.811,2746,68,0.511,0.067
3787889450,Existing Customer,8,8/19/2012,F,3,Unknown,Married,Unknown,Blue,34,6,3,2,5395.00,1439,3956.00,0.781,3523,79,0.717,0.267
3787914026,Existing Customer,6,3/14/2010,F,2,Uneducated,Married,Less than $40K,Blue,36,6,3,2,3850.00,0,3850.00,0.509,15107,117,0.918,0.000
3787919283,Existing Customer,40,4/21/1984,F,3,Graduate,Divorced,Less than $40K,Blue,31,1,3,2,8694.00,1117,7577.00,0.842,9523,105,0.694,0.128
3787928283,Existing Customer,32,2/25/1992,F,0,Uneducated,Married,Less than $40K,Blue,23,5,2,4,2156.00,1114,1042.00,0.603,4106,66,0.833,0.517
3787930423,Existing Customer,42,7/18/1982,N/A,5,Uneducated,Unknown,$120K +,Blue,31,5,3,2,6748.00,1467,5281.00,0.831,1201,42,0.680,0.217
3787931508,Attrited Customer,53,3/25/1971,M,0,High School,Single,$120K +,Silver,44,2,4,4,34516.00,2297,32219.00,0.416,1461,43,0.536,0.067
3787933298,Existing Customer,10,4/24/2014,F,2,Uneducated,Married,Unknown,Silver,35,3,1,4,32444.00,1843,30601.00,1.127,3725,60,0.622,0.057
3787947183,Existing Customer,58,1/10/1966,M,0,Graduate,Married,$80K - $120K,Blue,49,6,2,2,12555.00,1696,10859.00,0.519,1291,24,0.714,0.135
3787984233,Attrited Customer,37,1/29/1987,F,1,High School,Single,$40K - $60K,Blue,27,4,2,2,1793.00,792,1001.00,0.723,2374,40,0.429,0.442
3787993758,Existing Customer,35,1/31/1989,F,3,Uneducated,Married,Less than $40K,Blue,26,6,1,3,3187.00,2517,670.00,1.214,2072,33,0.833,0.790
3788009658,Existing Customer,52,2/16/1972,M,2,High School,Single,$120K +,Blue,44,4,2,2,6617.00,2517,4100.00,0.459,3595,68,0.659,0.380
3788029608,Existing Customer,49,8/12/1975,M,3,Graduate,Married,$80K - $120K,Blue,40,4,1,3,3660.00,766,2894.00,0.535,14515,122,0.848,0.209
3788040333,Attrited Customer,42,3/1/1982,F,2,Uneducated,Single,Less than $40K,Silver,33,1,2,3,13453.00,2517,10936.00,0.619,1904,42,0.448,0.187
3788048508,Existing Customer,33,5/31/1991,F,3,Graduate,Married,Less than $40K,Blue,25,3,2,2,2307.00,1385,922.00,1.515,2440,48,0.846,0.600
3788094173,Existing Customer,42,4/26/1993,F,3,Uneducated,Divorced,Less than $40K,Blue,28,6,2,4,2029.00,1377,652.00,0.838,4014,86,0.686,0.679
3788105283,Attrited Customer,52,6/16/1972,M,3,Uneducated,Married,$80K - $120K,Blue,44,3,3,3,11606.00,0,11606.00,0.797,2623,39,0.393,0.000
3788117808,Existing Customer,35,7/19/1989,M,4,High School,Married,$40K - $60K,Blue,27,6,2,3,5325.00,1318,4007.00,1.045,1814,43,0.593,0.248
3788132658,Existing Customer,56,5/7/1968,F,1,Graduate,Married,Less than $40K,Blue,48,6,2,2,1438.30,0,1438.30,0.706,1336,32,0.882,0.000
3788142333,Existing Customer,53,8/29/1971,F,2,Graduate,Married,$40K - $60K,Blue,38,3,2,1,1989.00,1003,986.00,0.677,5070,70,0.750,0.504
3788152608,Existing Customer,46,6/7/1978,M,3,College,Single,$80K - $120K,Silver,38,3,3,1,34516.00,1278,33238.00,0.510,4699,73,0.622,0.037
3788169558,Existing Customer,53,6/6/1971,M,2,Unknown,Single,$60K - $80K,Blue,45,5,1,2,22558.00,818,21740.00,0.987,3855,70,0.591,0.036
3788181343,Existing Customer,45,5/11/1979,N/A,3,Doctorate,Married,$40K - $60K,Blue,32,2,1,1,1438.30,0,1438.30,0.712,4462,77,0.638,0.000
3788204583,Existing Customer,34,3/27/1990,M,3,High School,Married,$60K - $80K,Blue,26,4,3,3,3265.00,2517,748.00,0.952,1843,35,0.944,0.771
3788209983,Existing Customer,42,5/30/1982,F,3,High School,Unknown,Unknown,Blue,34,1,3,1,2798.00,1049,1749.00,0.890,5758,87,0.706,0.375
3788220708,Existing Customer,62,3/14/1962,M,0,College,Married,$40K - $60K,Blue,54,3,3,4,1438.30,0,1438.30,0.795,1843,49,0.581,0.000
3788240283,Existing Customer,29,5/30/1995,M,1,Unknown,Married,$40K - $60K,Silver,20,3,1,2,16496.00,1409,15087.00,0.677,16715,126,0.703,0.085
3788243749,Unknown,51,6/6/1973,F,2,Doctorate,Married,Less than $40K,Platinum,42,3,2,3,15987.00,193,15794.00,0.435,2021,46,0.394,0.012
3788250483,Existing Customer,40,1/19/1984,F,5,Graduate,Married,Unknown,Silver,24,2,1,2,33441.00,686,32755.00,0.761,8452,83,0.509,0.021
3788257083,Existing Customer,44,4/2/1980,F,2,Graduate,Married,Unknown,Blue,36,3,1,2,6038.00,0,6038.00,0.666,4375,81,0.688,0.000
3788262483,Existing Customer,49,5/5/1975,M,3,High School,Single,$60K - $80K,Blue,40,3,4,2,8190.00,1716,6474.00,0.781,3529,84,0.787,0.210
3788269683,Existing Customer,59,1/19/1965,M,0,Unknown,Married,Less than $40K,Blue,51,5,3,4,1570.00,1028,542.00,0.742,1430,28,1.333,0.655
3788273234,Unknown,48,2/21/1976,M,4,Graduate,Married,$60K - $80K,Blue,36,2,3,3,2072.00,1499,573.00,0.598,4091,71,0.651,0.723
3788276869,Attrited Customer,47,2/6/1990,F,3,High School,Married,Unknown,Blue,39,6,3,4,11410.00,979,10431.00,1.049,2736,38,0.462,0.086
3788279283,Existing Customer,35,7/8/1989,F,2,Graduate,Single,Unknown,Blue,27,4,3,0,3280.00,1806,1474.00,0.963,2534,78,0.950,0.551
3788279283,Existing Customer,35,7/8/1989,F,2,Graduate,Single,Unknown,Blue,27,4,3,0,3280.00,1806,1474.00,0.963,2534,78,0.950,0.551
3788285208,Existing Customer,46,2/21/1978,M,3,College,Married,$60K - $80K,Blue,38,5,3,4,15483.00,1719,13764.00,0.686,4678,80,0.509,0.111
3788300508,Existing Customer,43,4/20/1981,M,3,Doctorate,Single,$40K - $60K,Blue,35,2,6,3,4970.00,1588,3382.00,0.669,4436,83,0.804,0.320
3788312048,Attrited Customer,46,4/12/1978,M,3,N/A,Married,$60K - $80K,Blue,39,3,3,2,13344.00,1907,11437.00,0.832,8534,86,0.830,0.143
3788330434,Existing Customer,48,5/2/1976,M,2,High School,Single,$80K - $120K,Blue,36,3,2,4,0.00,1695,8532.00,0.875,3577,82,0.783,0.166
3788337483,Existing Customer,61,5/26/1963,M,1,Graduate,Single,Unknown,Blue,54,1,1,3,9070.00,2097,6973.00,0.801,8440,102,0.700,0.231
3788361033,Existing Customer,38,6/25/1986,M,3,Graduate,Single,$40K - $60K,Blue,31,3,1,3,5362.00,1110,4252.00,0.651,3548,69,0.500,0.207
3788370408,Existing Customer,33,6/4/1991,M,1,Graduate,Single,$80K - $120K,Blue,26,4,1,0,1438.30,0,1438.30,0.865,2557,55,0.618,0.000
3788380383,Existing Customer,37,1/8/1987,M,4,Graduate,Married,$60K - $80K,Blue,30,5,3,2,2578.00,2517,61.00,0.896,1830,64,0.524,0.976
3788380383,Existing Customer,37,1/8/1987,M,4,Graduate,Married,$60K - $80K,Blue,30,5,3,2,2578.00,2517,61.00,0.896,1830,64,0.524,0.976
3788390058,Existing Customer,41,7/7/1983,M,3,Doctorate,Single,$60K - $80K,Blue,34,5,3,2,12420.00,0,12420.00,0.709,4422,70,0.628,0.000
3788393730,Existing Customer,101,5/11/1923,F,0,Graduate,Single,Less than $40K,Blue,53,5,2,2,2616.00,801,1815.00,0.719,4655,68,0.511,0.306
3788397033,Existing Customer,48,1/27/1976,M,3,Graduate,Unknown,$80K - $120K,Platinum,41,3,2,2,34516.00,1531,32985.00,0.862,1156,29,1.071,0.044
3788417958,Existing Customer,49,3/24/1975,F,4,Graduate,Single,Unknown,Blue,42,5,3,2,16424.00,1368,15056.00,0.550,4025,79,0.881,0.083
3788421938,Existing Customer,108,2/9/1916,F,4,Unknown,Married,Unknown,Blue,21,2,3,2,1827.00,0,1827.00,0.563,4207,86,0.792,0.000
3788429058,Existing Customer,35,8/5/1989,F,2,Graduate,Married,$40K - $60K,Blue,27,5,2,3,1613.00,1085,528.00,0.659,5000,85,0.848,0.673
3788450208,Existing Customer,55,3/21/1969,M,2,Uneducated,Single,$60K - $80K,Silver,48,5,3,3,34516.00,1384,33132.00,0.625,3807,82,0.864,0.040
3788474033,Existing Customer,5,5/2/2009,F,3,Uneducated,Married,Less than $40K,Blue,36,4,1,3,1902.00,0,1902.00,0.693,3731,53,0.893,0.000
3788475708,Existing Customer,42,6/11/1982,F,3,College,Single,$40K - $60K,Blue,35,2,3,3,6330.00,1573,4757.00,0.899,3029,52,0.733,0.248
3788484783,Existing Customer,55,5/18/1969,M,3,Graduate,Married,$80K - $120K,Blue,48,5,2,4,16208.00,1278,14930.00,0.543,1842,56,0.436,0.079
3788496033,Existing Customer,44,2/15/1980,M,3,Unknown,Married,$60K - $80K,Blue,37,3,2,3,6224.00,0,6224.00,0.738,1463,34,0.889,0.000
3788512983,Existing Customer,58,8/21/1966,M,3,High School,Single,$80K - $120K,Blue,51,2,2,1,10021.00,1952,8069.00,0.699,4431,68,0.581,0.195
3788530083,Existing Customer,57,4/3/1967,F,2,Graduate,Single,Less than $40K,Blue,50,6,5,2,1438.30,876,562.30,0.693,4815,62,0.676,0.609
3788539083,Existing Customer,45,4/8/1979,M,4,Graduate,Single,$120K +,Blue,38,1,1,3,9036.00,0,9036.00,0.753,8356,79,0.681,0.000
3788554233,Existing Customer,43,5/4/1981,F,2,High School,Single,Less than $40K,Blue,37,4,3,0,6611.00,1041,5570.00,0.744,4037,74,0.682,0.157
3788558429,Existing Customer,10,7/23/2014,F,2,College,Married,Unknown,Blue,41,5,1,3,5659.00,1393,4266.00,0.436,1570,40,0.600,0.246
3788562783,Existing Customer,46,3/12/1978,F,4,Uneducated,Married,Less than $40K,Blue,30,3,3,1,2479.00,1759,720.00,0.810,4562,86,0.720,0.710
3788605308,Existing Customer,42,7/28/1982,M,2,Graduate,Single,$40K - $60K,Blue,36,1,1,3,1438.30,686,752.30,0.680,3499,80,0.860,0.477
3788620383,Existing Customer,49,6/28/1975,M,4,College,Unknown,Less than $40K,Blue,43,5,2,4,9652.00,2517,7135.00,0.889,3762,73,0.587,0.261
3788628333,Existing Customer,42,7/3/1982,F,5,Unknown,Single,Less than $40K,Blue,30,2,3,3,8325.00,0,8325.00,0.823,8198,90,0.915,0.000
3788630208,Existing Customer,50,5/20/1974,F,3,Graduate,Single,Less than $40K,Blue,41,2,2,2,2382.00,1419,963.00,0.780,4563,89,0.712,0.596
3788631783,Existing Customer,54,4/11/1970,M,1,College,Married,$60K - $80K,Blue,37,6,3,2,1909.00,1753,156.00,0.788,1457,24,0.600,0.918
3788631783,Existing Customer,54,4/11/1970,M,1,College,Married,$60K - $80K,Blue,37,6,3,2,1909.00,1753,156.00,0.788,1457,24,0.600,0.918
3788641083,Existing Customer,44,4/9/1980,M,2,Uneducated,Single,$40K - $60K,Blue,28,3,1,2,11627.00,0,11627.00,0.638,3264,67,0.396,0.000
3788643858,Existing Customer,36,3/12/1988,M,3,Graduate,Married,$60K - $80K,Silver,13,4,3,2,28174.00,1173,27001.00,0.779,16258,108,0.714,0.042
3788649033,Existing Customer,43,8/5/1981,F,2,Graduate,Divorced,Less than $40K,Blue,30,4,2,4,2351.00,2127,224.00,0.703,4278,71,0.821,0.905
3788649033,Existing Customer,43,8/5/1981,F,2,Graduate,Divorced,Less than $40K,Blue,30,4,2,4,2351.00,2127,224.00,0.703,4278,71,0.821,0.905
3788651883,Existing Customer,53,2/7/1971,M,4,College,Single,$60K - $80K,Blue,45,5,3,2,14366.00,888,13478.00,0.638,3868,66,0.610,0.062
3788656983,Existing Customer,41,6/21/1983,F,3,Graduate,Married,Less than $40K,Blue,29,6,3,1,1959.00,1268,691.00,0.731,4275,61,0.649,0.647
3788668608,Existing Customer,53,3/27/1971,F,2,College,Married,Less than $40K,Blue,38,5,2,3,2650.00,1490,1160.00,1.750,1411,28,1.000,0.562
3788668608,Existing Customer,53,3/27/1971,F,2,College,Married,Less than $40K,Blue,38,5,2,3,2650.00,1490,1160.00,1.750,1411,28,1.000,0.562
3788671533,Existing Customer,47,4/15/1977,F,3,Uneducated,Married,Less than $40K,Blue,33,4,5,2,2990.00,890,2100.00,0.711,4757,79,0.837,0.298
3788677533,Existing Customer,50,7/29/1974,F,2,High School,Married,Less than $40K,Blue,21,6,1,1,2965.00,1819,1146.00,0.796,4475,66,0.692,0.613
3788681733,Existing Customer,45,4/19/1979,F,4,College,Single,$40K - $60K,Gold,30,1,2,1,23051.00,1836,21215.00,0.743,14393,107,0.814,0.080
3788683833,Attrited Customer,57,2/8/1967,F,2,High School,Married,$40K - $60K,Blue,45,2,1,3,1438.30,0,1438.30,1.036,1254,35,0.842,0.000
3788685783,Existing Customer,39,3/14/1985,F,2,Unknown,Single,Less than $40K,Blue,29,6,2,4,1923.00,845,1078.00,0.587,1670,37,0.682,0.439
3788687658,Existing Customer,44,6/20/1980,M,4,Unknown,Married,$120K +,Blue,31,4,3,4,34516.00,1197,33319.00,0.669,1594,43,1.150,0.035
3788694633,Existing Customer,36,2/20/1988,M,4,Uneducated,Married,$80K - $120K,Blue,25,4,3,3,5846.00,1732,4114.00,0.611,2056,41,0.640,0.296
3788697258,Existing Customer,42,4/26/1982,M,2,Graduate,Married,$80K - $120K,Blue,31,2,3,1,16433.00,0,16433.00,0.791,13678,125,0.736,0.000
3788704683,Existing Customer,53,6/19/1971,F,3,Uneducated,Single,Less than $40K,Blue,40,5,2,3,1438.30,661,777.30,0.573,4463,87,0.812,0.460
3788706765,Existing Customer,117,7/6/1907,F,2,Uneducated,Single,Less than $40K,Blue,24,6,2,2,1438.30,0,1438.30,0.827,3940,82,0.952,0.000
3788709933,Existing Customer,38,3/4/1986,F,4,Unknown,Single,Unknown,Blue,14,4,1,2,4394.00,0,4394.00,0.889,1538,43,0.536,0.000
3788711733,Existing Customer,42,7/5/1982,F,4,Graduate,Single,Less than $40K,Blue,26,5,2,3,2950.00,1705,1245.00,0.605,1260,32,0.600,0.578
3788711733,Existing Customer,42,7/5/1982,F,4,Graduate,Single,Less than $40K,Blue,26,5,2,3,2950.00,1705,1245.00,0.605,1260,32,0.600,0.578
3788715483,Existing Customer,44,5/15/1980,M,4,High School,Married,$120K +,Blue,33,4,1,4,14527.00,2070,12457.00,0.525,3965,58,0.568,0.142
